PID,TRIAL,ATTEMPT,NAME,TOOL,"POS X","POS Y",TIME,SUCCESS,SCORE,IMAGE
728,4,1,FallAlt,obj2,519.48276519775,332.2068939209,37519,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA39JREFUeF7tnTtLK1EUhVcKC8FCO/EBN4KIYGshNmJpsPAfWCgWFv4ARTOgNlYXbuGrsxPhXgT/gaWtWGhjZSWWURAik0SMecxEJzjr6pdSz5nZs76zzt5zcmaSKRaLRfGxUSADEBsWpUAA4sUDIGY8AAIQNwXM4iGHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwCweHAMRMAbNwcAhAzBQwC8fCIZlMpiRLWg8Ep33+6jEBkPDJ15QHBEBqpimAmAkCEIA0LSXIIeSQ+sGR9pSR9vlJ6mZTJkAAEn07nPaUkfb5cQgOwSGtLplZlL2tBvsT2gHEjDJAAGKmgFk4P8Yh3d1SZ6d0d2dGoLbi++5vJb2+ltbWpBBI+OntlYLAF8q3d8jsrNTX9x7A3h5AUlHg5kba2ak/9emp79T1rR0yOCjNzDQeC/390vp6KuMk8qT+QFZXpaur8kWMjkpbWy2ruLTUvGn4gvX9/ZYP9WUNvYHc3krb21KYmYeHpYsLaXdXGh+PFWhgQMrlopudnEj397GH+tIGFkCCStmzsbHx/uJ7eqSODmlu7u3vx8fSw0OsSJOT0thYbDNls9LTU7nsqjt/fPe2t7AA0nT5e2VFenx8u+jDQ2lxseySmM/zs7S8HNdKOjqSCoV094VVR+kNJIx0aEjq6pImJqTzc+nyMl7lSouREWlqqnHzQkGan5emp9mXVadQtUMWFqL1ruxpaxlKXMODA4BEAomqjOLE/cz/w5tEvjGsUe5VkHw+r7OzmsT+GZWr+sT9flAuFygI8qUeae0tts0hCbVP3B0gFQlfHZJY0YQHAAhA6vOpw/I7DnnjYnUfknDGSdydKYspiykrykY4BIfgEBzSQqqlyqLKajhMyCHkEHIIOYQc0oIC5BBySNQwocqqcUgmm5Gy4R7YtQ/ZK2njzT+b0t+kR2lff5sqqwTk19dvgwl+B9K/9gma9EgAAUjjsheHlHXBITgEh/wXN4ZMWUxZJQWosur9WvpOHYfgEBzSJJnhkCphKHspeyl7KXsjFKDKosqKXH+0yyFJV0s/3D983QWrve9kK1dZ7X5O7MNkPDo4OOQFpxfh85o/7H8AAAAASUVORK5CYII='>"
728,4,2,FallAlt,obj3,361.48276519775,357.96550750732,22547,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAzZJREFUeF7tnDFO40AYhX9LNNCQI+w2IIS2p+AK1NRIkaBHok1cUFBuCaJeabu9ATUCcQBOAQKJBimrsRPhTbzOTDyJn50vXZTxzD/vmzdv4hiS0Wg0Ml4yCiQAkWGRFQIQLR4AEeMBEICoKSBWDxkCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHBwCEDEFxMrBIQARU0CsHAmHJEmSydLUHwQ3PX5xTbQfyNWV2f19Pqe9PbPLy+A1D5ApyRYW5OnJzAHp9cw+Psw2N81OTswODoKgLDx+0Ch+jdvtEAfi6Mhsayuf7c2N2fa22cuL3+zHrQASyyFnZy54/u3NvXdgAl4AiQXE9bO/b3Z4aPb2Zvb4aPb8HIAibwqQmECC5Z+9ACAA+e8yaneoR3AHW1aJiMUtY2Mjksqe3Xx+kiEzUhWBnJ56Khmp2fU1QABSsZgkMiTSYu9ENwARwwgQgDSnwMWF2d2d2cNDczXMG3ltHOJgvL7mcribxKpQ1gJIEcZkhapC6TyQMhjKUDoNpAqGKpTOAvGBoQilk0BCYKhB6SQQJ7L7dff4eN4h8+vz83OznR3/9stqKQEkTdNsfoPBIOo8faG8v6cZjNjjLzIZCSDL/MVuHhTnjN3dZp8LK4LrPJCq7WuyTS1zQYS6ZC2AlEEpZgZAppbNqgSZbF/TAb6q8X3cIuWQ4XDoU3OtNu4poenT1GTcpp4tls2QWkpHuBggYxEnW0YETWt1ARCAzCwgqQyptbwjXIxDcAgOqTISDsEhOASHeIQtx94vkThlFRYMGUKGkCFkCBnioQAZUioSGUKGkCGtyJDke2L2w6zf7wftd3Ub3/66Nftdt5d418tsWRmQb6t/DCb9mZr9iSdo3Z4AApDyDMEhuS44BIfgkPacsgh1tixOWbN+zW6/E+qEeqYADsEhld8dOfZy7OXYy7G3QgEyhAxpV4bUvVsafH3PuNs7JVr+PWT8z/CDBe3YBQqnrL8B4/DzG1tONgAAAABJRU5ErkJggg=='>"
728,4,3,FallAlt,obj2,361.48276519775,371.58619689941,13017,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA0FJREFUeF7tnLFKI1EYhc+AjYoYsNLGbCmyvYUPYKNgJ3ZCQN8iSWFh55aKWi5st28gloLYCr6DIIjYCFkmk2A2mWRm4szkJHzpxH/u/XO+e+65mYwGrVarJV42CgQAsWHRbgQgXjwAYsYDIABxU8CsHzIEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOzgEIGYKmLWDQwBipoBZOxYOCYKgLcuk/iB40vP3ronpB3J2Jt3fR+9pY0M6Pc285gHSJ9nYgjw+SiGQSkX6+JDm56WjI2lrKxOUsefPNEu64ul2SAhid1daWIje7eWltLwsvb6me/edKoDk5ZCTkzB4/h8t/DkEk+EFkLyAhONsbkrb29Lbm/TwID0/Z0ARlQIkTyCZ5R+8ACAAGbqMpjvUc3AHW1aMiL1bxtxcTiqnHObzkwwZkKoXyPFxSiVzKru4AAhARiwmiwzJabHPxDAAMcMIEICYKWDWDg4BiJkCZu3gEICUp8Dd3ddc7+/S4mL83NWqtL5eXl+jZppph+ztSauryULv7Ej7+8l1ZVQARBJAylhqknDImEI3m832lfV6fcwR4i9bWpIOD5OHXFsrZv7kmQcrLLasIr+xOziInnsY9gpvv9/cTPa5sN7eZh7I05N0fh6P4/Y2+gq+yAWR1SUzDyQUZNjWFX4XEr4A0rdsyhCkf+sKt6rra4DEOrgLpNFoZHV46vqXF2llJb68O++kni22zZDU6hZUCJCOsF2HFKRz6mEBApCBxWJ1ykq9lAsqxCE4BIeMMhcOwSE4BIekCGCOvV8iccrqWTBkCBlChpAhZEgKBciQWJHIEDKEDJmKDAl+BNJPqVarZdrvvlt89ftK+vPdUfK73mbLagOp5v8YTpJUzV9N6W9SVXm/BwhA4jMEh0S64BAcgkOm55RFqLNlccoa9Gv79juhTqi3FcAhOGTkp0yOvRx7OfZy7B2hABlChkxXhpR3X7UzU0Xc7e0TPfoc0vln+KUDMZvQ4ZT1D7b71vN3ANoqAAAAAElFTkSuQmCC'>"
728,4,4,FallAlt,obj1,353.48276519775,361.82758331299,11094,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAz9JREFUeF7tnb1KJEEUhU+DgT+B8wg7YCKyuYGxmbmBiTCg4EPMTGBguJmKgdHCGsi+hig+gPgGBgoGKgiz1PxgOz+93WPNzJnx60yo7rp1vjp1b1e1mjQajYa4bBRIAGLDohkIQLx4AMSMB0AA4qaAWTzkEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuHgEICYKWAWDg4BiJkCZuFYOCRJkqYsk/qF4En3n54T0w/k6Ei6umqNaXVVOjwsPOcB0iXZ0ILc3koBSKkkvbxICwvS7q60vl4IytD9F+olX+PpdkgAsbUlLS62Rnt6Ki0vS09P+UbfbgWQWA7Z3w+J5/PTws8BTIELILGAhOesrUkbG9Lzs3RzI93dFUDRagqQmEAKy997A0AAMnAaTXdSj+AOlqw+IqaXjLm5SCrnfMz7OzmkR6o0kL29nEpGanZyAhCAZEwmixwSabLPxGMAYoYRIAAxU8AsnG/hkPt7aWXFTPkB4XwLIOlS+uFBurz0hTPzQJaWpJ2dzwDCAeXxsSeUmQfS70Xz7U06PwfI2BUIZ1Xb2/27DYeN19djD+m/Hc6sQ8Ie1cFB9vjDtonbNbNAymVpczNb7osL6fHRC4kFkHq93lSlWq1GUyfvJmVwySj6H3YgFkBGcWJXBMgo+gdIlwIAGXZKjOgjA4CYAZmfzxfQ6ysHVD1KddbwWq2WT8XIrTr9Turb4vRwrJJ6ZJ0LPw4gbck6DimsYOQbAAKQ3uXb4Z+C4ZAPLuSQ1BxlyWLJYsnKqgNwCA7BITgkx7sCVRZVVt9pQg4hh5BDyCHkkBwKkEPIIVnThCqryyFJOZF+SpVKpZC9vtr47PeZ9OerT4l3v02V1QTyI+5nOHlkqv+qS3/ztBxPG4AApH/Zi0NauuAQHIJDpuLFkCWLJaupAFVWr1+bZ+o4BIfgkAHJDIekhKHspeyl7KXszVCAKosqK3OX0i6HjGdPNdVLSez2doneqrLafwx/7EDMOnRwyD+rgNzzHSjpDAAAAABJRU5ErkJggg=='>"
728,4,5,FallAlt,obj1,322.48276519775,365.75861358643,8951,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA1ZJREFUeF7tnLFKJEEURW+DiSaaGJnshiKLqYG/YOIHCIKgmZ+gExgYbqiIgcGKmGwgRkZmgpgK5uaigYrCLDWj2DrjWN1Tvd4eTmVC9avX99StV13dY9ZsNpui2SiQAcSGRSsRgHjxAIgZD4AAxE0Bs3yoIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNLBIQAxU8AsHRwCEDMFzNKxcEiWZS1ZvusHwd89fn5O1B/I5qZ0dta+p8lJaWOj8JwHyAfJSgtycSEFIGNj0v29NDwsLS5KMzOFoJQev9AocZ3r7ZAAYm5OGhlp3+32tjQ6Kt3cxN39Sy+ApHLIykooPO+jhb8DmAINIKmAhDhTU9LsrHR3J52fS1dXBVC0uwIkJZDC8ndeABCAfDqN6l3UE7iDJauLiPklY2gokcqRYZ6fqSEdUuWBLC9HKpmo29YWQADSYzJZ1JBEk30gwgDEDCNAAGKmgFk6OAQg1SpwfPwWf2JCmp6udrzU0QfKIaur0sPDm0ThFP7gILVk1cYbKCALC+13VPkW3lvt7VUrYsroAwMknMCHk/iP7elJ2t1NKVm1sQYGSK8jl9NT6fKyWiFTRR8IIOPj0vx8b0nCmVUdmgWQRqPR0mptba2UZjEHkvv70u1t9/D9jl8q6U8usgDSzxu7w0Pp5ORrSa6vpaOj7v36Gf/rkYv1AAjv1DtnTD8zFIcUc2BUb4C8yWS1ZK2vr0cBzHcKT+aPj3GXhW/ourXXcb/r2+J8TlZA4mStrhdAXrR9XbKqkzouMkAA0jFTWLJykuAQHIJDelUTHIJDcAgOidhxsu01fVKPYFdpF2oINYQaQg2JWGSoIdSQrtOEGkINoYbUooZkPzPpl7S0tBSx4qfrsvNnRzL61NNmyWoB+VH+M5yyiBq/G9Lfslenvw4gAOleQ3BIWxccgkNwSH12WRR1lix2WZ1+bX3kQFGnqLcUwCE4pOfTJNtetr1se9n29lCAGkINqVcNSX9++kXEMXHa+0Gi9nPIyz/D/+9AzAZ02GX9A2Zy8PNxBPoOAAAAAElFTkSuQmCC'>"
728,4,6,FallAlt,obj1,297.48276519775,365.13792991638,11564,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA1xJREFUeF7tnL1KJEEUhU+DiSYamJjtmomssYIvYKD4AgbCgD6Boc4EBoYbKmbKwmaLoE9goojmpgpiJoiYCLP0jDKzzl91T+3MafkmE2/funW+OnWru0eTarVaFR8bBRKA2LCoFQIQLx4AMeMBEIC4KWBWDz0EIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZOTgEIGYKmJWDQwBipoBZORYOSZKkJsuw/iB42OM3r4niA9nbky4u6nOamZF2dzOveYB8kiy3INfXUgpkYkJ6fZVGR6X1dWl+PhOU3ONnGiUsuNgOSUEsL0tjY/XZHhxI4+PS01PY7N+jABLLIZubaeP5N1v6cwomwwcgsYCkeWZnpcVF6flZurqSbm8zoKiHAiQmkMzyt14AEIB0XEbFbuoR3MGW1UbE5i1jZCSSyoFp3t7oIS1SNQPZ2AhUMlLY/j5AANJlMVn0kEiL/UukAYgZRoAAxEwBs3JwCEDiKrC11ciXPmucno6bf9DZCu2Q9Kn72lpDspsb6fJy0BLGHa/QQNrdRC4tSaurcUUaZLbCApmaklZWWqW6v5dOTwcpYdyxCgnk8VHa3u4sxORkrlfrcZXNma2QQObmpIWFzjN+eZGOj3MqMuTLLIBUKpWaDDs7Oz3lOD+Xjo56hunuTjo76x2XRmQZPyxj/igLIFne2H28se015ZMT6eGhV1T991nGD8uYPwogAGldPVlWKA7J777gKwHSkMpqyyqXy8EQYwZ+jDus7xY3z8UKSEyR8+QCyLtqH1tWHhFjXgMQgLSsJ7asJklwCA7BId16Dg7BITgEhwScSzn2mt6pB7D7ryH0EHoIPYQeErDJ0EPoIW2XCT2EHkIPKUQPSb4n0g+pVCoF7PjxQg5/HUq/4+XrN5PNllUD8i3sazj9Trr5+srPivQnZsb+cgEEIO17CA6p64JDcAgOKc4pi6bOlsUpq9WvtS850NRp6jUFcAgO6XrnyLGXYy/HXo69XRSgh9BDitVD+ntWmuPqCfG095Ns9fuQ93+Gn0PSL3WJwynrL9x25POuhPHKAAAAAElFTkSuQmCC'>"
728,4,7,FallAlt,obj2,332.48276519775,373.6206817627,11591,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA0FJREFUeF7tnb1KI2EUht8BQRTB9Da7pYi9he12egU2CgG9AeskhYXNwpaK9cJ2i2Ah3oCCiFpaeA2ChY2QZSaJ5m8mM5nPzZvwTKd8P2fe57xzzkwmGjWbzaY4bBSIAGLDIgkEIF48AGLGAyAAcVPALB5qCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3BwCEDMFDALB4cAxEwBs3AsHBJFUSLLpL4QPOn9u3Ni+oEcH0s3N61zWl2Vjo4K5zxA+iQbW5C7OykGUqlIb2/SwoK0tydtbBSCMvb+hXbJN3i6HRKD2N6WFhdbZ3t6Ki0vSy8v+c6+PQogoRxycBAXnt7V4p9jMAUOgIQCEq+ztiZtbkqvr9LtrfT0VABFayhAQgIpLP/gBIAAJDWNpruoB3AHl6whInZfMubmAqmcc5n3d2rIgFTdQPb3cyoZaNjJCUAAkpFMFjUkULLPxDIAMcMIEICYKWAWDg4BiJkCZuHgEICYKWAWzsw4ZGVF2toare71tfTwMHrcpEYAZFLKp+wLEIAMKtBoNJJf1mq1seVZWpJ2dkZPf36Wrq56x4XYf/TO+UZYOCTUJ3a7u9L8fPqJ399/vjHUPSrU/vkkzx41U0DOz6WLi/QTjh+1DzsA0qdKSEHSLl1p7ohDCbl/WZfMlEM6YvRfurJgAGRICnUytF6vl02wZP7j47ouL398rHV4+DNz3c6+k3q3uKeeOfyHnQ6QIDRKLAKQtngA+cwiqxpSIrmDTMUhOGQgkXBIlyQ4BIfgkKxig0NwCA7BITkaUu5DuA8ZmibUEGoINYQaQg3JoQA1hBqSlSZ0WX0Oib5H0rpUrVYL2avs4LPfZ9KfsquEm2/TZSVAvpV7DWccWRq/GtLfcWZ+zRyAAGR424tDWrrgEByCQ6bixpBLFpesRAG6rEG/Jp+p4xAcgkNSihkO6RKGtpe2l7aXtjdDAbosuqzMp5J2NeRrnqFmrFoRT3v75Gl1We0/hv/fgZht6OCQfxTQ3/OQrZIuAAAAAElFTkSuQmCC'>"
728,5,1,BalanceUnder,obj3,316.48276519775,339.17239379883,13865,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA4JJREFUeF7tnc9KYlEcx7+CEFTgJiEiaBGtchFCu0SzRYIbszBQodoo1GIeQX2LWrpvMW+QD1C7Fj1BrYLpAcLhOlM5jNmZe86581W/d2nn/Prez+d+/XMRjPX7/T500BCISQiNi0EQCeHyISFkPiREQtgIkOXRa4iEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgi6OGSAgZAbI4aoiEkBEgizPxDdncBF5fx1N9eCCjPibOVAjZ2RkP/OpKQiIjEDREQiLD/fU/kpCvGY1c0ekAj49//unuDri9DTnw9zYJCclPQszARfaiLiES8k5A77JGXAw+G5JMjr/6ej2zq5NhVSRPWYEM38dnPynw9vjuLpDL+U5hPz8SIc2mfVDbCSsrQKtlO8X//kiEDIOIxf4+qVGPva1qtz/qlctlkQt5mWezaoiTyyk2ZKvdbqM1CZe5xZlH0hCLfJAQG3oe9kqIB6g2IyXEhp6HvRLiAarNSAmxoedhr4R4gGozUkJs6HnYO7tCjo6A+3vg6Ql4efGANtzI2RSyvAxsbQFra8DNDXB5CeTz4Qg63jWbQoI7b3t7wPz8L5wHB0Ch4BitxpkQ+Lh1cngILC0B19fA87PJXq3xQID+XpaHc6YeGdwMH/xa9Pb2No6Pj9FsNrG4uEgdeprDvQsxOclUKoVarYbT01MsB28EdDgn8E9CTP77+vo6zs7OUKlUsLGxYbJFa4YIOBdiQnd1dRWNRgPFYhHpdNpky8ys+S9CTOgmk0lcXFwgn88jk8mYbJmKNbRCTOgmEgmcn58jm81if3/fZAv9mokWYkJ3YWFh8PQYtOwg+MBLfky9EBP+c3NzqNfrg6fHarVqssXbGgkxRBuPx1Eul1EoFAbvIn0dEuKSbAk4OTkJNbHb7QLfAQkJhe+TTSWg9S3c1yM7wfdtexLiUgcgIW55Wk+TEGuEbgdIiFue1tMkxBqh2wES4pan9TQJsUbodoCEuOVpPU1CrBG6HSAhbnlaTysB+GExRZ/ULeB52voT1bsGGpP0NJgAAAAASUVORK5CYII='>"
728,5,2,BalanceUnder,obj3,223.48276519775,339.27584838867,15896,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA35JREFUeF7tncFKYlEcxj8hEDJwkxAhtBB3LSJwKZoRCW7UQkEFc6NQi3kE9S3aum8xb9AsW9Qi6BkKgmB6Aofr0NQwpWc851y/8rtLOed/v/v7+elVBCPj8XgMHTQEIhJC42ISREK4fEgImQ8JkRA2AmR59B4iIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOKoIRJCRoAsjhoiIWQEyOJQNCSVmk5lbQ24vSUj5ykOhZBeb/rVXV1JiCf/74+VkFcuakioT73ZJwtNyHAI3N//HejmBri+BtSQBTREQma3I1ihhphxCm2VhISG2uxEFEIODqaHfXzUba+ZTsNVwfuH7+OjvxR4eXxvD8jnfaewnx9KQ2bdRdlfxuwJm5tAvz973aJXhCLkLYhI5N9Lfu+xl1WDwWu98vkc8nM+zXM5NcTJky3yxtZgMED/MzzNLa48lIZY5IOE2NDzsFdCPEC1GSkhNvQ87JUQD1BtRkqIDT0PeyXEA1SbkRJiQ8/D3uUVcnwM3N0BDw/A87MHtPONXE4hGxvAzg6wtQVcXgLn50ChMB9Bx7uWU0jwzdv+PrC6+htnpQIUi47RapwJgdevTo6OgPV14OICeHoy2as1HgjQf5fl4ZqpRwZfhk/+LTqTyaBer6PX62Et+KmgjoUQ+CPE5Ozb29toNps4OTnBRnAjoMM5gf8SYnL2VCqFTqeDWq2GdDptskVr3hBwLsSEbjKZRLfbRalUwu7ursmWpVmzECEmdBOJBM7OzlAoFJDNZk22fIk1tEJM6MbjcZyeniKXy+Hw8NBkC/2aTy3EhG4sFpu8PAYtqwQfeMmPLy/EhH80GkWr1Zq8PDYaDZMt3tZIiCHalZUVVKtVFIvFyV2kr0NCXJItA+12e66Jo9EI+A5IyFz4PthUBvrf5vt55DD4ve0PCXGpA5AQtzytp0mINUK3AyTELU/raRJijdDtAAlxy9N6moRYI3Q7QELc8rSeJiHWCN0OkBC3PK2nlQH8tJiiT+oW8Dxt/QVQsxQaLYjCSgAAAABJRU5ErkJggg=='>"
728,5,3,BalanceUnder,obj1,335.48276519775,347.89654541016,12949,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA4tJREFUeF7tnUFLYlEcxY8QCCW4KZAIWkQ7gwjcBKHZIsFNWiioYG4SbDEfQfsWtYygVYv5Bk37ghZ9hloF06atw3NwUqbgzrv3OsfnecvHu/933u/n8elDMNbv9/vQRkMgJiE0LgZBJITLh4SQ+ZAQCWEjQJZH9xAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJISNAFkcNkRAyAmRx1BAJ8Uvg7g64vv78HBcXfs/tYvrEGnJ2Bjw/j0d+eADu711cxviM7W1gY2N839UV8P7u/lyuJ0ZSyGctmYZ2BHIjKSS4sNGWTEs7Ii1ktCXT0o5ICxm25PFxOu4dw3vRRN6yghu67+2rvxQY7t/dBXI53yns509ESLttH9R2wvIy0O3aTvG/fiJCRkHEYn9f1Gf7hkf1eh/1yuWyyIV8mWezaoiTl1NsxFav10N3Gl7mFlc+kYZY5IOE2NDzsFZCPEC1GSkhNvQ8rJUQD1BtRkqIDT0PayXEA1SbkRJiQ8/D2tkVcnQEPD0BLy/A25sHtOFGzqaQVArY3ARWV4HbW+D8HMjnwxF0vGo2hQRP3vb2gPn53zhLJaBQcIxW40wIfDw6OTwEFheBmxvg9dVkrY7xQID+WZaHa6YeGTwMH/xbdCaTQbVaRbvdRiKRoA4d5XB/hJhcZDqdRr1ex/HxMVLBBwFtzgn8kxCTs6+traHVaqFSqWB9fd1kiY4ZIeBciAndlZUVnJycoFgsYmtry2TJzBzzX4SY0F1aWsLp6Sny+Tx2dnZMlkTiGFohJnSTySQ6nQ6y2Sz29/dNltAfM9VCTOguLCwM3h6DlpWCL7zkW+SFmPCPx+NoNBqDt8darWayxNsxEmKIdm5uDuVyGYVCYfAp0tcmIS7JHgDNZjPUxMvLS+A7ICGh8H2x6ADofgv388iz4Pe2PyTEpQ5AQtzytJ4mIdYI3Q6QELc8radJiDVCtwMkxC1P62kSYo3Q7QAJccvTepqEWCN0O0BC3PK0nnYA4KfFFH1Tt4DnaekvX7AKGpzMLTEAAAAASUVORK5CYII='>"
728,6,1,Gap,obj3,294.48276519775,331.44827270508,20337,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA9ZJREFUeF7tnS9MI0Echd9isA0JHkixJAQQKCqxQIIhwRMsAkerMVdDAuoEEoHCIDiC4U+ABAkpyRkcqSKpopelnaPXo2X/vN3+2n3VO2/efN8OtFM2ePV6vQ69zBDwJMSMi48iEmLLh4QY8yEhEmKNgLE++h0iIcYIGKujHSIhxggYq6MdIiHGCBirox0iIcYIGKujHSIhxggYq6MdIiHGCBirox0iIcYIGKujHSIhxggYqxNvh1QqwOwssL4OlMvGltafdaIL2d4GqlXg9haYmQFOT4Hn5/6kYKh1dCFLS8DbGzA+3ljOzQ1wd2doaf1ZJbqQ5WVgdPTfVe/v9ycFQ62jC9ncBC4ugPl54OAAmJwEHh8NLa0/q0QX4q/38hJYXARWVxtS9IpNIJ6Q2NMroJ2AhBi7JyREQowRMFZHO8SakHw+X396ejJWK7t1PAAfT1Ctra3h8PAwuySMrPyvENdnb28PGxsbRuplr8Z/QhyC6+trzM3NZY9Ij1fcUYjrVa1WkcvlelwzO9N/K8Sh0MO66dwUgYX4dTzPw/v7ezrNMjpLKCGO0cjICF5fXzOKLNllRxLiKhUKBZydnSXbMGPpsYQ4VltbW9jd3c0YumSWSxHiqh0dHWFlZSWZphlJpQpxzCqVCiYmJjKCkLvMRITorXJ0SYkKkZjwYlIR4tcaHh5GrVYL3zBjI1IT4rjm83nouL/zXZa6EFdFx/1fS+mZEFcn7nH/1FQj6eFhMH629VyIwxj1uH9oCJiebvyJ8SC8zAhxMMMe90tISrdh0ON+CUlJiD9NkON+CUlRiJuq23G/hPRAiJvyq+N+CemhEDd163G/hBgQ0npG1iqkVAKOj8MXvL8PPyapEebe9oZZqP9OrF3Iy0uYhMa1lh786nshrfj9HSIh4W9I2oj2zyq+kJOT8PFXV+HHJDVioHZIUpDSzJWQNGkHmEtCAkBK8xIJSZN2gLkkpAmp9KME5ICFwkIAbNEuOf91DvwGdnZ2OgZISBONN+4BY91hRdPwOapU9j+5At1OsiVEQuLeZ5/jg35nEmRG7ZAglL65RkIIEJkREsKkSciSEAJEZoSEMGkSsiSEAJEZISFMmoQsCSFAZEZICJMmIUtCCBCZERLCpEnIkhACRGZEsVikxRV/FnXaS6PJCBqDhDA40jIkhIaSEyQhHI60FAmhoeQESQiHIy1FQmgoOUESwuFIS5EQGkpOkIRwONJSJISGkhMkIRyOtBQJoaHkBEkIhyMtRUJoKDlBEsLhSEuREBpKTlBTCCesQ4r/Pw0G+XGEROElGN7tq+c/2qGB8+44uzUAAAAASUVORK5CYII='>"
