PID,TRIAL,ATTEMPT,NAME,TOOL,"POS X","POS Y",TIME,SUCCESS,SCORE,IMAGE
701,15,4,Launch_B,obj2,96.5,367.5,6001,0,28,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAvNJREFUeF7tnb1KY1EUhVfAUnC0tLETrHwBkVFELAcFsUsj+hi56WyntNRqRhGmtFMEWx9B8BHshQxJmB+LuZ6zw3YW8bOUs3eW33dXlEtMOoPBYCC+bAh0EGLjYhQEIV4+EGLmAyEIcSNgloffIQgxI2AWh4YgxIyAWRwaghAzAmZxaAhCzAiYxaEhCDEjYBaHhiDEjIBZHBqCEDMCZnFoCELMCJjFoSEIMSNgFoeGIMSMgFkcGoIQMwJmcWgIQswImMWhIQgxI2AWh4YgxIyAWRwaghAzAmZxaAhCzAiYxaEhCDEjYBaHhiDEjIBZHBqCEDMCZnFoCELMCJjFoSEIMSNgFoeGIMSMgFkcGoIQMwJmcWjIRxHS6XSKf9SmadTr9YrPT/PBtIYgJHbZICTGLW0KIWloY4vThMTiMIUQs2ugWMjqalnylxdpZkYa/tG0u1s2w6k/BIqFHB/XYdvelvb26mY4XfFW47+EbG21Yzs/lxYXpY0N6eBA0tXVeAA7RddbdUNOT4v2jg8NjczNSff30sqKdHlZMfwxj+YJ2dyUbm6ko6Mx2YcHaXZ2/D2+/kkgT8jSkrSz8/qBr6+lpyd0tBDIE/L8LB0eSgsL0t2dtL4unZxI8/MIaRPSNE3RJ+xcXIy37O9X8Hx8VO/2djTQX1uTlpcrhuuOTsvNyeEt2SIhdXje//S0fHITQt7/2ml9RIQgJIcAT1k5XMNbERJGlzOIkByu4a0ICaPLGURIDtfwVoSE0eUMIiSHa3grQsLocgYRksM1vBUhYXQ5gwjJ4RreipAwupxBhORwDW8tETJ6AfgXqdvthh9nksGz72fSN6kt64e6/T4S8nn4Ir7/868P/a996QdCfl/UCJmk35WzxU9ZNKSSbPA4QoLgssYQkkU2uBchQXBZYwjJIhvci5AguKwxhGSRDe5FSBBc1hhCssgG9yIkCC5rDCFZZIN7ERIElzVWIyQrw5t7P4m7vX9DqnlDnDfhTnCg7eL5CaCKOfNKankiAAAAAElFTkSuQmCC'>"
701,15,5,Launch_B,obj3,264.5,379.5,16335,0,28,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAtZJREFUeF7tnT1OG1EYRe9UCAoEmwgtS8gSaFO5QEDNCvymo42UBgokOtKlYAEsgRI2gESRigpROLKJksjg8D5L3+NqfOhA7+fOOXPH0gww3WQymYgvGwIdQmxczIIgxMsHQsx8IAQhbgTM8vAZghAzAmZxaAhCzAiYxaEhCDEjYBaHhiDEjIBZHBqCEDMCZnFoCELMCJjFoSEIMSNgFoeGIMSMgFkcGoIQMwJmcWgIQswImMWhIQgxI2AWh4YgxIyAWRwaghAzAmZxaAhCzAiYxaEhCDEjYBaHhiDEjIBZHBqCEDMCZnFoCELMCJjFoSEIMSNgFoeGIMSMgFkcGoIQMwJmcWgIQswImMWhIQgxI2AWh4asipCu66oPtZSi8XhcPX7IA9MagpDlThuELMctbRZC0tAut3CakOXiMAshZucAQhBiRsAsjldDTk6k42Npbc0MU7s4HkL6Xrq/l87OpMND6e5Our5uR8FoJw8hBwfS05O0vv6C5vlZOj83wtQuioeQo6PXR3x62o6C0U4LhWxvSxsb0vzrXqLfPzxUHO3mpvT4+HK5ml62dnak29uKicMb0pVSFr5h5+rq7w2/t+4Vzv/srTHTj4b9/f5dcl9K0afdXf28udG3Ut4dPz9gKDcnp7dkB/HKo6G8uQkh4S7mTkBILt/w6ggJI8udgJBcvuHVERJGljsBIbl8w6sjJIwsdwJCcvmGV0dIGFnuBITk8g2vjpAwstwJCMnlG14dIWFkuRMQkss3vDpCwshyJ6yUkNkvgO9Jo9Eol+qC1S++X0iX06ewix9BrZ6Qz/qwP33ov/bSD4T8OV9nDUFIm6tDzSNchLRxMdsFIQ1h12yFkBpKDccgpCHsmq0QUkOp4RiENIRdsxVCaig1HIOQhrBrtkJIDaWGYxDSEHbNVgipodRwDEIawq7ZKiKkZr2UMVvibu+/YCP/ECdFyO9F/3fy/ALU7TfzVb6DdwAAAABJRU5ErkJggg=='>"
701,15,6,Launch_B,obj3,47.5,58.5,7373,0,28,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA0RJREFUeF7tnT1LK2EQhc92FqJXC1sbEQR/gYiIlZ1XbBSLIIi1jaVk09na2tkliCBoYecHWAlWFmIh2FoI/oJIdr0fIWadgO/s8c3ZUoadM8+zI+xGN0mz2WxCBw2BREJoXGRBJITLR+9CxsaA5WVgagrY3iabJoI4PW3I+jowOAg8PABXVxFMTziCWcjpKXB2BtTrwNsb4SSRRDIJeXkBdneBoyPg9TWSyUnHMAnZ2ADu74HbW9IpIor1pZClJWBgAGg0IpqaeJRCIdPTwMwMcHBAPEFk0boKGRoC1taAnR1gYiKyqYnH+VSI7jXKM9YhRPca5cnoeHSie41yZbQJ0b1G+TLahOheg0jI5GQe5vGRI1Q/p/jyxrCf4ZQxu4SUQb2gp4RICBkBsjjaEAkhI0AWRxsiIWQEyOJoQySEjABZHG2IhJARIIujDZEQMgJkcbQhEkJGgCyONkRCyAiQxdGGSAgZAbI42hAJISNAFkcbIiFkBMjiaEMkhIwAWRxtiISQESCLow2REDICZHG0IRJCRoAsjjZEQsgIkMXRhkgIGQGyOME2JEkS86hpmqJarZrrYy6UEDK7EiIhnQT0K+sfk2AbQnbh/Zg4EkKmSkIkhIwAWZzwG3J8nI+8skI2OmecsEJWV4HhYeDmJn83eevFvzoKCYQTsrAAXFwAW1t5gLu7/D3lrZ/p6EognJDxcWBxsb3x+Tnw/CwdBQTCCWm9IH5zExgdBa6vgbk5YG8PGBmRkCIhaZqG+4adpydULy+z9rXZWeDPq+sCKInl4WTrkWw4IQHAdztlLN/cJCGOF42llYRYKDnWSIgjbEsrCbFQcqyREEfYllYSYqHkWCMhjrAtrSTEQsmxRkIcYVtaSYiFkmONhDjCtrSSEAslxxoJcYRtaSUhFkqONRLiCNvSqq+EZH+R/xuoVCoWNt9ec9g4BOpA0Wc3/SdkHqX960NtvwacSMjfKz3bEAn59s3/9ISWj3AlxMdF1kVCHGFbWkmIhZJjjYQ4wra0khALJccaCXGEbWklIRZKjjUS4gjb0kpCLJQcayTEEballYRYKDnWSIgjbEurXoRYzhek5hf0tPd/sL28oSiIkI+TFl087yL1WfO3wwwcAAAAAElFTkSuQmCC'>"
701,15,7,Launch_B,obj2,62.5,23.5,13364,0,27,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAyBJREFUeF7tnb1KI2EARW96wdXSRivBwjcQWS3ERliwsUsjvkYmna2PYLeLCAs2dopgqY8g2Nj7BFmcLPtDNuPN4nczxpNSDnMn58wIRk06g8FgIB6tMdAhSGta1CcyEmRrS5qb80/y7k56evJ5yGYDI0H29qSlJV/bxQVBfFuvk2OD7OxI+/vjD7C+Lq2sSNwhr0uehPjvIJOMwPoGCOK7ipAEiWj2Rwjiu4qQ/BwS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSEJEtHsjxDEdxUhCRLR7I8QxHcVIQkS0eyPEMR3FSGLBel0OvYTqKpKvV7P5mcZJEjL6hKEIKMG+Jb120mxO6RlF967OR2CtCwVQQjSMgMtO53yd8j5+fApN70rc8ukTPN0ygY5OJDm56XbW2ltTTo7m+ZzfRfb5YJsb0tXV9LR0VDE/f3wXf5fvsZjrIFyQZaXpd3dv4cvL6XHR3I0GCgX5PlZOjyUFhelmxtpc1M6PpYWFgjSFKSqqnKfsPPwoN71dT3f39iQVleLxZiVFydfXpItF6SY/tEDz8onNxEkeNE4UwRxLAUZggRlO1MEcSwFGYIEZTtTBHEsBRmCBGU7UwRxLAUZggRlO1MEcSwFGYIEZTtTBHEsBRmCBGU7UwRxLAUZggRlO1MfKkj9F/lfpG6367h5c+b026n0VWr63c3HC/JZU/vXh/5JX/pOkF9Xen2HEOTN7/x/HtD5FS5BMi3qFYIEZTtTBHEsBRmCBGU7UwRxLAUZggRlO1MEcSwFGYIEZTtTBHEsBRmCBGU7UwRxLAUZggRlO1OTBHGOV4T5JF7t/VPsJO9QVCTIz4M2XTw/AE1PO/M8jmfZAAAAAElFTkSuQmCC'>"
701,16,1,Prevention_A,obj3,479.5,291.5,12467,0,27,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA+lJREFUeF7tna1PK0EUxU8DkpSEgH4ax1/Ax59AMGCQOAQCzYdFYFA4UCgECvkkDhIIIB+CYDBgEBD6sjQLW9IWZu6Z7d321Hbvmbvnt9N7Z2cXao1GowF93DhQExA3LD4SERBfPATEGQ8BERBvDjjLRzVEQJw54CwdzRABceaAs3Q0QwTEmQPO0tEMERBnDjhL52uGXF8Da2vA2BhweQlcXTlLdTDS+QKyuAiMjgLPz0C9DtzdAaeng+GCo7NsAtndBW5ugFqtmdrZGfD+3pwp+pTqQBPI/T2wvd068OEh8PJSajIarLgfMj4OLCw0PXl4AE5O5E8HB7Ifkqmp1i8vLgDG3qva3ojLLgOystIauL8vIBFWckIEhOMjTUVAaFZyhASE4yNNRUBoVnKEBITjI01FQGhWcoQEhOMjTUVAaFZyhASE4yNNRUBoVnKEBITjI01FQGhWcoQEhOMjTWV9vb3Uzo59CN1+t3tIVRAQqp12MQGxe0hVEBCqnXYxAbF7SFUQEKqddjEBsXtIVRAQqp12MQGxe0hVEBCqnXYxAbF7SFUQEKqddjEBsXtIVRAQqp12MQEJ8HB6GhgZ6R5wft58eSD2IyCxziWKy16ZaiwvL+Pg4CB6iKWlJRwdHUXHVyVwaGgIb29vHdOt5W+gGU7oA0geX6/X8fT0FC13e3uLycnJ6PgqBHaDQgdSNOT19RXDw8PRHk1MTODx8TE63nNgpz9TmRRIbsjx8THm5+ej/dnb28Pq6mp0vMfAngLJDbHWmUyHcQV5AOQCCKvOZDpVbwJcAWHWmao2AW6BsOpMplOlJsA9EGadqUITUBkgzDrjuQmoHBBmnfHYBFQaCLPOeGkC+gIIs870ugnoKyDsOtOLJqAvgbDrTJlNQN8DYdaZMpqAgQHCrjOpmoCBA8KuM+wmYGCBpKgzjCZAQApkrPszRcix2wEC0mYThLE/k8uGbgcISJddKetzAEXp3zYBAvLLbULrcwDFYbptBwjIL4Gw1zOZXrsmQEACgbDXM7le3gQISCSQFOuZbqnEdm0tnV/xQTnjeVcinFlnvp+wgBguAeZ65vtPmiEttDxKahGqaixzPaMZQrwKGOsZASECYdw3E5BEQGLXMwKSGEjoekZASgKSD9NpQaguq2QQAtIjw38aVjPkJ4dK/n5zcxP4A8zMzrQdeW5uDvhnS2rgF4bB9s0CGxsbbcO2traAv9n/ovp8bTNYXkBCLROQUMcSHy8giQ0OlReQUMcSHy8giQ0OlReQUMcSHy8giQ0OlReQUMcSHy8giQ0OlReQUMcSHy8giQ0OlZ/9IUC3TkIdTX+85V7WfzRDpGLxdtpuAAAAAElFTkSuQmCC'>"
701,16,2,Prevention_A,obj3,474.5,296.5,4478,1,32,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA+xJREFUeF7tna9PK0EUhU8DuiQvYDBP41BY4E8gGDBIHAKB5odFYFA4UCgECkWeRJJAAPkQBIMBg4DQl6XZx5a0pTP3zPZue2q7c3b6fd3eOzst1BqNRgN6uCFQkxA3Lj4nIiG+fEiIMx8SIiHeCDibj2qIhDgj4Gw6ukIkxBkBZ9PRFSIhzgg4m46uEAlxRsDZdL6ukJsbYH0d+PULuLoCrq+dTXU4pvMlZGkJGBsDXl6Aeh24vwfOzoaDgqNX2RSytwfc3gK1WnNqFxfAx0fzStGjVAJNIQ8PwM5O64mPjoDX11Ino5MV90PGx4HFxSaTx0fg9FR8OhDIPkimp1ufvLwEGHuvansj3naZkNXV1oEHBxISgZIzREI4HGkpEkJDyQmSEA5HWoqE0FBygiSEw5GWIiE0lJwgCeFwpKVICA0lJ0hCOBxpKRJCQ8kJkhAOR1qKhNBQcoIkhMORlrKx0T5qd9d+Ct1+tzOkJkgIFac9TELsDKkJEkLFaQ+TEDtDaoKEUHHawyTEzpCaICFUnPYwCbEzpCZICBWnPUxC7AypCRJCxWkPkxA7Q2qChFBx2sMkxM6QmiAhPeKcnARmZrofnP347Py8x8AOh2U/mWqsrKzg8PAwOml5eRnHx8fR46sycGRkBO/v7x2nW8t/gWZ4QZ9C8vH1eh3Pz8/RcXd3d5iamooeX4WB3aTQhRSBvL29YXR0NJrRxMQEnp6eosd7Htjpz1QmFZIDOTk5wcLCQjSf/f19rK2tRY/3OLCvQnIg1jqT5TDeQR4EuRDCqjNZTtWbAFdCmHWmqk2AWyGsOpPlVKkJcC+EWWeq0ARURgizznhuAionhFlnPDYBlRbCrDNemoCBEMKsM/1uAgZKCLvO9KMJGEgh7DpTZhMw8EKYdaaMJmBohLDrTKomYOiEsOsMuwkYWiEp6gyjCZCQghnr/kxRcux2gIS02QRh7M/ksaHbARLSZVfK+j2AYnSvTYCE9LhNaP0eQPE03bYDJKRHIez1TJbXrgmQkEAh7PVMnpc3ARISKSTFeqbbVGK7tpbOr/hFOePrrsRwZp35/oIlxPAWYK5nvn+kGaaFlq+SWoKqOpa5ntEVQnwXMNYzEkIUwrhvJiGJhMSuZyQksZDQ9YyElCQkP02nBaG6rJJFSEifgP90Wl0hPxEq+fmtrS3gNzA7N9v2zPPz88Bf26SGfmEYjG8O2NzcbDtse3sb+JP9L6r/P9sMjpeQUGQSEkos8fESkhhwaLyEhBJLfLyEJAYcGi8hocQSHy8hiQGHxktIKLHEx0tIYsCh8RISSizx8RKSGHBo/NwPA3TrJJRo+uMt97L+AQGRpGJQOARdAAAAAElFTkSuQmCC'>"
701,17,1,Prevention_B,obj3,471.5,296.5,8442,0,32,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABEFJREFUeF7tnb8vLFEYht9FQrUSUehupxSdSlBpiUaDQiJRbiHR+dGJglIUEv4AhUpUt1CISrJCobkKESUKQbIrx2YuK2tnzpx3xhnzbrvne8/Z5zH7nZndWYVqtVqFHt4QKEiINy7eFyIhfvmQEM98SIiE+EbAs/Woh0iIZwQ8W46OEAnxjIBny9ERIiGeEfBsOTpCJMQzAp4t5+MIubgASiWgqwsol4Hzc8+Wmo/lfAiZnAQ6O4GHB6BYBK6vgcPDfFDw6FXWhGxsAJeXQKFQW9rJCVCp1I4UPVIlUBNycwOsrtZPvLcHPD2luhhN9vnzkO5uYGKixuT2Fjg4EJ9vCJg3kv7++ifPzgDGZ6/a9sb4szNC5ubqC7e3JSQGSk6JhHA40lIkhIaSEyQhHI60FAmhoeQESQiHIy1FQmgoOUESwuFIS5EQGkpOkIRwONJSJISGkhMkIRyOtBQJoaHkBEkIhyMtZWGhcdT6uvsUuvzuzpCaICFUnO5hEuLOkJogIVSc7mES4s6QmiAhVJzuYRLizpCaICFUnO5hEuLOkJogIVSc7mES4s6QmiAhVJzuYRLizpCaICFUnO5hEuLOkJogIRFxjo2FD5ya+rijI3x04xHmlqnq9PQ0dnd342ZgYGAAp6enseuzUBjlh/cKwR1oDi/oXUhQXywWcX9/HztueXkZKysrset9LvwRIZ+BvL6+oq2tLRaj4+NjDA4Oxqr1tejHhQRg9vf3MT4+HotTpVJBa2trrFrfirwREoBx7TMdHR14fn72jXPk9XgnhNVnsroB8FYIq89kbQOQCSGMPpOVDUCmhDD6jO8bgEwKYfUZHzcAmRbC6jM+bQB+jRBGn/FhA/DrhDD6zM7ODmZnZyOfO7AHhkmhX8tiv4Bmea7XzUz94+NjmkvGrxbC6jNbW1uYn59PRUxuhDD6jMlob2/Hy8tLYnJyJ4TRZ0zG2toaFhcX6WJyK4R1PmNyWlpaQt/7o5rLvRBWnzE5pVIJm5ubUdk3HCchDbC4fD5j4kyPMb0mzkNCmlBz/XzGRM/MzGDP/NhnxIeERADlej5jpri7u0NPT0/obBISiqh+gMv3AIKk0dFRHB0dqYdYsm863LXPmPCrqyv09vbWzaMjxNESo8+YJfT19aFcLodunzN9LcuRtVU5o89EmVBColD6MobRZ76bVkJiCAlKGH3m6/QS4iAkKGX1GZMnIQQhQQSjz0gIUcjnqLh9RkISEhK3z0hIwkJs+4yEpCQkmEZn6ikDD5tOQsIIpfy8hKQMPGw684U9/AGGhocaDh0ZGQH+haU0f77uHkO3qJxUDwNLS0sNX+z7/ZV/zf+i+n/bpjUUCbFFJiG2xBIeLyEJA7aNlxBbYgmPl5CEAdvGS4gtsYTHS0jCgG3jJcSWWMLjJSRhwLbxEmJLLOHxEpIwYNv44ZACXTqxJZr8eJdrWW+X8LFinKPs0wAAAABJRU5ErkJggg=='>"
701,17,2,Prevention_B,obj1,458.5,330.5,9612,1,37,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABGhJREFUeF7tnT8sc1EYxp8iYapEDLZvM4rNJJjMYjExSCRsHSQ2fzYxMGKQYEXEJKZvMIhJUmGwfAaRjhgESfvlaO7X1lfuPed9b53rPl37vs85/f3Ue3rbkimVSiXw5g2BDIV44+J9IxTilw8K8cwHhVCIbwQ82w9nCIV4RsCz7fAZQiGeEfBsO3yGUIhnBDzbDp8hFOIZAc+2U3mGXF0BuRzQ0QHk88DlpWdbTcd2KkLGxoD2duDxEchmgdtb4Pg4HRQ8epRlIaurwPU1kMmUt3Z2BhSL5WcKbw0lUBZydwcsLdUuvLMDPD83dDNcrPr9kM5OYHS0zOT+Hjg6Ip9PCJhfJL29tXdeXAAa773y2OvwY2eETE3VNm5uUogDSp0WCtHhqJZCIWoodYIoRIejWgqFqKHUCaIQHY5qKRSihlIniEJ0OKqlUIgaSp0gCtHhqJZCIWoodYIoRIejWgqFqKHUCaIQHY5qKbOz9aNWVuRL8PK7nKFqAoWo4pSHUYicoWoChajilIdRiJyhagKFqOKUh1GInKFqAoWo4pSHUYicoWoChajilIdRiJyhagKFqOKUh1GInKFqAoWo4pSHUUhEhvv7wMxMpbhQiNhoWUYhEYEZIScnleKNjYiNlmXmK1Ol8fFxbG9vW7ZWyvv6+nB+fu7cn4TGvb1SqJBM8A00wQN6FxL0Z7NZPDw8OMctLCxgcXHRud/nxm8RUg3k7e0NLS0tToxOT0/R39/v1Otr07cLCcAcHBxgZGTEiVOxWERzc7NTr29N3ggJwEjnTFtbG15eXnzjHHk/3gnRmjNJPQB4K0RrziTtAJAIIRpzJikHgEQJ0Zgzvh8AEilEa874eABItBCtOePTAeDHCNGYMz4cAIyQ3d3Kj9rh4f8nZvVLJ5EP5YJCyeuZra0tTE5OClaXtYb9I4lECtGaM+a629PTk4ywZfePFqI1Z9bX1zE9PW2J1q08NUI05ozJaG1txevrqxvtCF2pE6LxesZkLC8vY25uLgJiu5LUCtGaMyanqakJYSCjagnLSfRQjwohqJO8P2Mycrkc1tbWbJetqaeQOvgk78+YODNjzKxxuVHIF9Qkr2eC2ImJCeyYP/YZ8UYhEUBJPwdgligUCujq6gpdjUJCEdUWSOeMSRseHsZJ9ed9qpagEEshQbl0zpicm5sbdHd3c6g7OqjbpjFnTHBPTw/y+Xzo8TlVx16JKI05E2V9ColC6UONxpz5bFkKcRCiOWc+Lk8hAiFBq9acMXkUoiAkiNCYMxSiKKQ6ynXOUEhMQlznDIXELMR2zlBIg4QEy/DSSYOBhy1HIWGEGnw/hTQYeNhy5gN7+AUMDA7ULR0aGgL+hKV8fX/NdwxlUSnpHgTm5+frPtj371f+Nv+L6t/XNq2hUIgtMgqxJRZzPYXEDNg2nkJsicVcTyExA7aNpxBbYjHXU0jMgG3jKcSWWMz1FBIzYNt4CrElFnM9hcQM2DZ+MKSBl05sicZfL7mW9ReGpc9isjlwdAAAAABJRU5ErkJggg=='>"
701,18,1,Towers_A,obj3,296.5,330.5,8603,0,37,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAsNJREFUeF7tnT1OQkEURu/EuA5p7QjSkdi4B1dgZBfEGDeBjXuwt6REGhs73YjPDKj8BOTh3Jd893lIKDQzw/fO4WPeEBNTVVWV8ZAhkBAi42IeBCFaPhAi5gMhCFEjIJaHPQQhYgTE4tAQhIgREItDQxAiRkAsDg1BiBgBsTg0BCFiBMTi0BCEiBEQi0NDECJGQCwODUGIGAGxODQEIWIExOLQEISIERCLQ0MQIkZALA4NQYgYAbE4NAQhYgTE4tAQhIgREItDQxAiRkAsDg1BiBgBsTg0BCFiBMTi0BCEiBEQi0NDECJGQCwODUGIGAGxODQEIWIExOLQEISIERCLE64h5+dmp6f7KV5eml1c7B+nNiKckAzw6srs6Gg3ypcXs8lEDXW9PCGF7GtJ1HZkZSGF/NaSyO0ILWRXSyK3I7SQbS2J3o7wQjZbEr0d4YWstqQN7WiFkO+WtKEdrRCSL2IwiHvu2DydhL3tXb2Qp6eYp/JtR8VWCKl3Bo4xCiFinhCCEDECYnFoCELECIjFoSEIcSSQklmvt77g87NZ4H+rFbshWcj19bqQ+3uEOL7nD1sKIYfxanw0QhpHfNgLIOQwXk2N7vcX28Stjb7278rSz4tVNkp385+m06YSNLduyE19OKwHZDyuN05pFEKUbET9MyAaIvYuQoiAkHxDdXa2DJI39Xwo3zyoz2Zm3e5iXJ6Tn3lzj3J4D7OH7LrD3XZQj3x4R4hA+1cjIAQhfyPAR9bfuLnPStnE/HFTa+2Ujs3sw6r5Lv79XM5f/F73If+RtRTiAxEhhRwRUgjQezpCvIkWroeQQoDe0xHiTbRwPYQUAvSejhBvooXrIaQQoPd0hHgTLVwPIYUAvacjxJto4XoIKQToPR0h3kQL1/t3Qh5mD9LfR7+9vxUqXZ/eOem4rue9WHp8fZQW4n3B6ut9Ak3kMkNIJ79/AAAAAElFTkSuQmCC'>"
701,18,2,Towers_A,obj1,327.5,381.5,7044,0,37,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAvtJREFUeF7tnTtOI0EURW+hSVmDkdgAMCyBgJiQBUBCPCHRBGzBJCyAjJgVIJlPSAbrsOgelTFYZvzpdj011+h0ArarX12fw7VpE5Dquq7FYUMgIcTGxSgIQrx8IMTMB0IQ4kbALA/vIQgxI2AWh4YgxIyAWRwaghAzAmZxaAhCzAiYxaEhCDEjYBaHhiDEjIBZHBqCEDMCZnFoCELMCJjFoSEIMSNgFoeGIMSMgFkcGoIQMwJmcWgIQswImMWhIQgxI2AWh4YgxIyAWRwaghAzAmZxaAhCzAiYxaEhCDEjYBaHhiDEjIBZHBqCEDMCZnFoCELMCJjFoSEIMSNgFoeGIMSMgFkcGoIQMwJmcWgIQswImMWhIQgxI2AWh4YgxIyAWRwaghAzAmZxaAhC4gkcHUlvb1JVzf769bG7u/gMURN/RENOT9vh6Pfbre9yNUK6pN1gL4Q0gNTlEoR0SbvBXj9CyPa2dHDQ4NmOl/Ae0pzVyis3N6Xj42anI6QZp3ardnellCbnpKTfGmh/f/kYhCxn1H7FrN91+/1RS3JbFh0IaY97+RlzhAyH0tkZQpYDjF4xR0je5vZWur6evyENiZaR5y0Qkh8+PJR6vdkbIyRYyN6edFH9UZ2Sam2oThuqlHSe/k7tNBgEb9zBuLW8Dmn62ZVzE+a5RUgHP/VttkBIG1odrEVIB5DbbLE2QvJFeX4zz0f+Q1Q+np6kfMGej4//ef34KO3sTF/E399PHm8D5zvWrpWQk5NpRJeXUtP71uWflCPkO2qwYE+EIGQ1Avk9pOnL06x1vGStxv2/s9L4I/Y0dRVej9al9EtVNRyfM7lPyt+/364/TZx/uR0UMHiM/UvWh5Co5z0RFDUxdg5CYnkWT0NIMcLYAQiJ5Vk8DSHFCGMHICSWZ/E0hBQjjB2AkFiexdMQUowwdgBCYnkWT0NIMcLYAQiJ5Vk8DSHFCGMHICSWZ/G0dPVw9f45tenx8voSmmyrtxU6L3pYunm+sRYS/YTd5/0DHnxAQ7MBqo4AAAAASUVORK5CYII='>"
701,18,3,Towers_A,obj1,335.5,281.5,7481,1,41,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAtlJREFUeF7tnU1KA0EQRqsXLrMQD6BHkCh4EXHhypUhlxARL6EIXkG8hmjW7vQGniAjM/6EiHF6pqvbb/QFsjBWV395L0U7YcBQVVVlPGQIBITIuGiCIETLB0LEfCAEIWoExPJwhiBEjIBYHCYEIWIExOIwIQgRIyAWhwlBiBgBsThMCELECIjFYUIQIkZALA4TghAxAmJxmBCEiBEQi8OEIESMgFgcJgQhYgTE4jAhCBEjIBaHCUGIGAGxOEwIQsQIiMVhQhAiRkAsDhOCEDECYnGYEISIERCLw4QgRIyAWBwmBCF5CEwm3fpeXHSrL1X9ZyYEIaU+MpH7ICQSVKkyhJQiHbkPQiJBlSrb2DDb34/fjUM9nlXvyvV1s4ODuOUIieOUXLW3Z7a93d4GIe2M3CoOD81Go5/bIcQNd3uj+dxsOkVIO6mCFXd3ZldXqzdkQgrK+Njq6Mjs5eX7jW9ufiFQxJZ/5quTiPc6iBKEiGlCCELECIjFYUIQIkZALA4TghAxAmJxmBCEiBEQi8OEIESMgFgcJgQhYgTE4jAhCHEkEILZeLzc8OHBbMD/VmvYE1ILOT5eFnJ5iRDHz3y3Vgjpxit7NUKyI+62AUK68cpVvbv7dkyc2cn7+V1Z+NysspNw3vx0f58rQb6+gzzUY2+sVr3V5yedCMn3Ye/VGSG9sOVbhJB8bHt1HoyQ+g+qnZ3Fe6wP9fqi/OuF+my2uPu9XlM/68N9KBfvgxLy3UV57GsI6TWwqxetuuRAiDPo2HYIiSVVqA4hhUC3bRNqE83jtK20+X0Ia2Y2t6o5ND6ei/Vvr+s+5A/1hRAfiAhJ5IiQRIDeyxHiTTSxH0ISAXovR4g30cR+CEkE6L0cId5EE/shJBGg93KEeBNN7IeQRIDeyxHiTTSxH0ISAXovR4g30cR+/07I9exa+vvop+enRKXLy7c2t1z7eTcLt4+30kK837B6v1fItzJDJJ6C+AAAAABJRU5ErkJggg=='>"
